publishedAtDate;stars;text;title
2021-10-03T08:00:56.765Z;5;Egy nagy barkácsáruház azoknak, akik maguk szeretik csinálni! Bécs város középen egy forgalmas csomópontban, busszal, vonattal is könnyen megközelíthet?, de nemsoká metró is lesz a közelben! Szinte mindent megtalálsz, ami a projektedhez szükséges, ha nem, megrendelik! Házhozszállítás, autóbérlés, vagy csak egyszer?en online rendelni és az üzletb?l elhozni, minden lehetséges! Jó munkát, bármit is csinálj!;OBI Markt Wien Triester Str.
2021-10-02T19:50:02.116Z;5;;OBI Markt Wien Triester Str.
2021-10-02T16:03:43.336Z;3;;OBI Markt Wien Triester Str.
2021-10-02T14:44:06.443Z;5;;OBI Markt Wien Triester Str.
2021-10-02T07:09:21.970Z;5;Excelente;OBI Markt Wien Triester Str.
2021-10-01T16:32:40.780Z;3;;OBI Markt Wien Triester Str.
2021-09-30T07:26:04.201Z;4;???? ????? ????? ?????? ???????? ??????? ?????? ?????? ??????? .. ???? ?? ?????? .. ???? ??????? ???? ???????? ??? ?????.. ???? ??? ?? ??? .. ???? ???? ?????? ????? ???????? .;OBI Markt Wien Triester Str.
2021-09-29T16:20:17.265Z;3;;OBI Markt Wien Triester Str.
2021-09-29T12:05:05.346Z;5;;OBI Markt Wien Triester Str.
2021-09-29T09:21:47.588Z;5;;OBI Markt Wien Triester Str.
2021-09-28T20:09:22.592Z;5;;OBI Markt Wien Triester Str.
2021-09-28T18:43:18.795Z;4;Mach dem die Bauhaus Filialen am aussterben sind ist der OBI die nächstbeste Möglichkeit in meinen Augen. Wirklich glücklich macht mich das eher Ramschladen mäßige Sortiment auber nicht.;OBI Markt Wien Triester Str.
2021-09-28T14:06:50.386Z;2;Teuer;OBI Markt Wien Triester Str.
2021-09-28T06:10:07.738Z;5;Ware online bestellt und problemlos abgeholt, weiter so;OBI Markt Wien Triester Str.
2021-09-27T17:59:45.792Z;5;;OBI Markt Wien Triester Str.
2021-09-27T15:52:43.964Z;3;;OBI Markt Wien Triester Str.
2021-09-27T07:54:26.852Z;4;;OBI Markt Wien Triester Str.
2021-09-26T22:07:57.935Z;5;;OBI Markt Wien Triester Str.
2021-09-26T16:25:33.384Z;1;;OBI Markt Wien Triester Str.
2021-09-26T15:40:47.753Z;5;;OBI Markt Wien Triester Str.
2021-09-25T16:06:27.606Z;5;;OBI Markt Wien Triester Str.
2021-09-25T15:03:48.477Z;4;;OBI Markt Wien Triester Str.
2021-09-24T08:38:47.306Z;5;;OBI Markt Wien Triester Str.
2021-09-23T16:49:27.993Z;5;;OBI Markt Wien Triester Str.
2021-09-23T15:30:12.454Z;1;Unhöfliche Mitarbeiterin;OBI Markt Wien Triester Str.
2021-09-23T14:26:58.435Z;4;;OBI Markt Wien Triester Str.
2021-09-22T19:51:57.489Z;5;;OBI Markt Wien Triester Str.
2021-09-22T15:17:35.583Z;1;Seher teuer;OBI Markt Wien Triester Str.
2021-09-22T14:10:04.068Z;5;Sehr nettes Personal;OBI Markt Wien Triester Str.
2021-09-21T15:57:02.860Z;4;???? ???? ????? ???? ??????? ???????? ?????????? ??????? ????????? ??? ??? ??? ?????? ??? ??????? ????? ???;OBI Markt Wien Triester Str.
2021-09-20T15:50:44.004Z;3;Guzel aradigini bulabilecegin bir market;OBI Markt Wien Triester Str.
2021-09-20T10:27:28.731Z;5;;OBI Markt Wien Triester Str.
2021-09-18T17:50:29.516Z;5;;OBI Markt Wien Triester Str.
2021-09-16T18:23:43.524Z;5;;OBI Markt Wien Triester Str.
2021-09-16T15:41:40.597Z;5;;OBI Markt Wien Triester Str.
2021-09-16T10:07:31.033Z;2;Gute;OBI Markt Wien Triester Str.
2021-09-15T17:50:00.844Z;4;;OBI Markt Wien Triester Str.
2021-09-15T09:02:19.089Z;5;;OBI Markt Wien Triester Str.
2021-09-15T05:25:41.835Z;5;;OBI Markt Wien Triester Str.
2021-09-15T03:49:48.624Z;5;;OBI Markt Wien Triester Str.
2021-09-15T00:11:46.282Z;5;;OBI Markt Wien Triester Str.
2021-09-14T19:28:46.785Z;5;;OBI Markt Wien Triester Str.
2021-09-14T08:29:00.008Z;4;;OBI Markt Wien Triester Str.
2021-09-13T18:35:47.274Z;5;Super tolle auswahl an Pflanzen. Egal ob Zimmerpflanzen oder Pflanzen fürs freie. Töpfe in allen Größen und Materialien.. Top top.. Ein besuch zahlt sich 100%ig aus;OBI Markt Wien Triester Str.
2021-09-13T17:37:19.501Z;4;;OBI Markt Wien Triester Str.
2021-09-13T13:19:45.209Z;3;Ok;OBI Markt Wien Triester Str.
2021-09-13T06:47:07.188Z;5;;OBI Markt Wien Triester Str.
2021-09-12T14:55:23.244Z;4;;OBI Markt Wien Triester Str.
2021-09-12T01:07:52.485Z;2;Leider sind die Preise lächerlich und unvernünftig;OBI Markt Wien Triester Str.
2021-09-11T19:42:19.611Z;4;"Stadtnähe und öffentlich gut zu erreichen. Riesiger Kundenparkplatz mit 2 Std gratis Parkdauer. Im gleichen Haus, neben dem Haupteingang befindet sich eine Filiale von Gelber, dem Bäcker mit gemütlichen Sitzmöglichkeiten.
Gute Beratung und die Info hilft schnell weiter bei der Orientierung, sodass man schnell fertig ist. Leider nicht überall große Auswahl wie in ländlichen Märkten und dann gleich Lieferzeiten.";OBI Markt Wien Triester Str.
2021-09-11T11:44:45.242Z;5;Big obi. Has everything you need for your building projects;OBI Markt Wien Triester Str.
2021-09-10T19:30:53.431Z;5;;OBI Markt Wien Triester Str.
2021-09-10T15:10:54.909Z;4;;OBI Markt Wien Triester Str.
2021-09-10T09:32:02.654Z;3;;OBI Markt Wien Triester Str.
2021-09-09T15:30:15.880Z;5;;OBI Markt Wien Triester Str.
2021-09-09T12:13:24.599Z;1;A személyzet nem ér egy forintot sem! Nem voltak,sem segìt?készek,sem kedvesek.;OBI Markt Wien Triester Str.
2021-09-09T11:02:18.892Z;4;;OBI Markt Wien Triester Str.
2021-09-09T06:33:51.188Z;5;Statt froh zu sein einen Job zu haben macht eine junge  Dame eher den Eindruck Null Bock zu haben. Ich bin kein Bittsteller ich bin Kunde.;OBI Markt Wien Triester Str.
2021-09-08T18:26:49.027Z;5;Finom sör, családias hangulat.;OBI Markt Wien Triester Str.
2021-09-08T11:26:09.498Z;5;Nett Mitarbeiter große Auswahl seht übersichtlich;OBI Markt Wien Triester Str.
2021-09-07T17:59:24.799Z;5;;OBI Markt Wien Triester Str.
2021-09-07T14:55:37.339Z;5;Best homedepot in Vienna;OBI Markt Wien Triester Str.
2021-09-07T13:09:30.186Z;3;;OBI Markt Wien Triester Str.
2021-09-07T08:35:09.949Z;5;;OBI Markt Wien Triester Str.
2021-09-07T07:43:53.955Z;5;;OBI Markt Wien Triester Str.
2021-09-07T04:26:49.105Z;5;?????;OBI Markt Wien Triester Str.
2021-09-06T12:07:25.849Z;5;;OBI Markt Wien Triester Str.
2021-09-05T20:23:36.621Z;5;Ein großer Laden mit vielen Haushalts- und Industrieartikeln;OBI Markt Wien Triester Str.
2021-09-05T20:15:26.313Z;4;;OBI Markt Wien Triester Str.
2021-09-05T16:32:22.096Z;5;Go there for any DIY;OBI Markt Wien Triester Str.
2021-09-05T14:47:28.586Z;5;;OBI Markt Wien Triester Str.
2021-09-05T07:17:38.687Z;5;Exzellenter schneller und kompetenter Service;OBI Markt Wien Triester Str.
2021-09-05T06:25:19.846Z;1;;OBI Markt Wien Triester Str.
2021-09-04T11:10:35.692Z;5;???? ?????? ??? ???? ??? ???? ??????? ????? ?? ???? ???? ??? ?????? ???? ?????? ??????? ??? ?? ?????? ??????? ?????? ???? ?????? ????? ???? ?? ??????? ??????? ???? ????? ????? ?????;OBI Markt Wien Triester Str.
2021-09-03T11:14:48.797Z;5;Professionell;OBI Markt Wien Triester Str.
2021-09-02T20:59:03.700Z;5;;OBI Markt Wien Triester Str.
2021-09-02T19:41:45.400Z;5;Gibt es fast alles.!!!!;OBI Markt Wien Triester Str.
2021-09-02T17:25:35.308Z;4;Tipo Leroy Merlín muy bien estructurado;OBI Markt Wien Triester Str.
2021-09-02T13:14:13.306Z;5;;OBI Markt Wien Triester Str.
2021-09-01T18:21:41.888Z;5;;OBI Markt Wien Triester Str.
2021-09-01T15:44:31.230Z;5;"Ich war diesen Freitag und Samstag in der Fachabteilung für Holz und wurde von einem wirklich sehr freundlichen Fachberater bedient. Sein Name ist Thomas Schüssler und ich war begeistert, wieviel Zeit er sich genommen hat, um mir alles zu erklären und meine vielen Fragen geduldig zu beantworten. Obwohl viel los war, hat er sich nicht aus der Ruhe bringen lassen und mir alles so gut erklärt, dass ich beruhigt nach Hause gehen konnte.
Ich hoffe, dass Herr Schüssler noch sehr lange dort arbeiten wird, denn bei solchen tollen Mitarbeitern macht das Einkaufen Spaß.
Auch heute war es wieder eine Freude, in dieser Filiale einkaufen zu gehen. Der Grund war, dass ich etwas retour geben wollte, aber dafür keine Rechnung mehr hatte. Dann hatte ich aber das große Glück, an der Infostelle bei Frau Grünauer zu landen. Sie war wirklich sehr nett und hat alles dafür getan, dass ich mein Geld wieder zurück bekommen habe. Ausserdem war sie auch menschlich echt toll!! Ich kann wirklich immer wieder betonen, dass ich sehr gerne in dieser Filiale einkaufe und das wird auch so bleiben. Aber auch selbst sollte man versuchen, möglichst freundlich den Mitarbeitern entgegen zu kommen, denn dann macht es ihnen auch viel mehr Spaß, dort zu arbeiten und man bekommt das als Kunde dann auch zurück.";OBI Markt Wien Triester Str.
2021-08-31T23:28:54.708Z;5;;OBI Markt Wien Triester Str.
2021-08-31T12:37:35.552Z;2;;OBI Markt Wien Triester Str.
2021-08-31T11:06:28.322Z;1;Sehr unfreundlich und inkompetent;OBI Markt Wien Triester Str.
2021-08-31T00:51:33.229Z;5;;OBI Markt Wien Triester Str.
2021-08-30T23:37:49.850Z;3;???? ???? ???;OBI Markt Wien Triester Str.
2021-08-30T21:50:28.019Z;3;;OBI Markt Wien Triester Str.
2021-08-30T14:21:17.361Z;5;Sehr viele Auswahl;OBI Markt Wien Triester Str.
2021-08-30T04:25:56.665Z;4;;OBI Markt Wien Triester Str.
2021-08-29T10:40:17.165Z;5;????? ?? ?? ?? ????? ????;OBI Markt Wien Triester Str.
2021-08-28T09:22:39.461Z;5;;OBI Markt Wien Triester Str.
2021-08-27T19:39:56.255Z;5;Gutes Sortiment, Ausreichender Parkplatz, perfekte Lage;OBI Markt Wien Triester Str.
2021-08-27T15:27:38.702Z;5;;OBI Markt Wien Triester Str.
2021-08-27T11:56:44.539Z;5;Nette, kompetente Bedienung.;OBI Markt Wien Triester Str.
2021-08-26T22:00:30.057Z;4;;OBI Markt Wien Triester Str.
2021-08-26T18:59:13.807Z;5;;OBI Markt Wien Triester Str.
2021-08-26T16:25:26.493Z;5;Alles da.;OBI Markt Wien Triester Str.
2021-08-26T03:57:31.310Z;5;;OBI Markt Wien Triester Str.
2021-08-25T22:38:54.921Z;4;Super;OBI Markt Wien Triester Str.
2021-08-25T22:18:39.508Z;1;Ausnahmslos jedes einzelne Mal wenn man vom Holzzuschnitt  etwas benötigt eine Katastrophe. Wirklich das Letzte was Service, Freundlichkeit und Wartezeit angeht. Ich nehme ab jetzt den weiteren Weg zum Bauhaus in Oberlaa gerne in Kauf.. Nie wieder Obi Triester Str.;OBI Markt Wien Triester Str.
2021-08-25T16:47:10.738Z;5;;OBI Markt Wien Triester Str.
2021-08-25T15:15:57.897Z;4;;OBI Markt Wien Triester Str.
2021-08-25T12:20:43.421Z;5;Super;OBI Markt Wien Triester Str.
2021-08-25T10:43:07.154Z;5;;OBI Markt Wien Triester Str.
2021-08-25T02:03:06.160Z;3;Personal teils sehr freundlich und kompetent teils frustriert wirkend. Preisauszeichnungen oft falsch. Andere OBI Maerkte scheinen besser gemanaged.;OBI Markt Wien Triester Str.
2021-08-24T19:11:25.511Z;4;Toller Markt.  Sauberkeit lässt etwas zu wünschen übrig.;OBI Markt Wien Triester Str.
2021-08-24T07:30:07.311Z;3;;OBI Markt Wien Triester Str.
2021-08-24T06:31:18.825Z;5;Super Kundenservice;OBI Markt Wien Triester Str.
2021-08-22T10:07:11.869Z;4;;OBI Markt Wien Triester Str.
2021-08-22T08:12:47.610Z;5;Sehr freundlich;OBI Markt Wien Triester Str.
2021-08-22T07:13:42.702Z;3;"A bit disorganised. Specially for small things.
And sadly they won't sell most bolts and nuts not individually (like Hornbach). Just in packs...

Otherwise okay.";OBI Markt Wien Triester Str.
2021-08-22T04:11:54.805Z;5;große Auswahl;OBI Markt Wien Triester Str.
2021-08-21T13:25:07.900Z;5;;OBI Markt Wien Triester Str.
2021-08-21T09:51:35.761Z;5;;OBI Markt Wien Triester Str.
2021-08-20T15:06:35.854Z;5;;OBI Markt Wien Triester Str.
2021-08-20T14:37:30.595Z;5;;OBI Markt Wien Triester Str.
2021-08-20T12:37:08.635Z;4;;OBI Markt Wien Triester Str.
2021-08-19T21:00:23.033Z;3;Keine große Angebote, nicht viel Auswahl bei Fliesen und Farben....;OBI Markt Wien Triester Str.
2021-08-19T17:00:29.328Z;3;;OBI Markt Wien Triester Str.
2021-08-19T14:02:52.656Z;5;Möchte Stefan Ipser herzlich danken! Der Mann ist für mich Mitarbeiter des Monats (ach was Jahrzehnts, was ich schon bei Obi erlebt habe). Hat mir alle Fragen kompetent beantwortet,  ist mit mir zu Einzelteilen durch den Markt gegangen und hat Kollegen um deren Expertise und Tipps für mich gefragt..EINFACH NUR TOP! Solche Leute braucht ein Baumarkt!;OBI Markt Wien Triester Str.
2021-08-18T22:13:10.366Z;5;Tutto quello che possa servire per lavori a casa/giardino lo trovi da obi;OBI Markt Wien Triester Str.
2021-08-18T12:33:34.021Z;1;;OBI Markt Wien Triester Str.
2021-08-17T16:39:58.695Z;5;sehr bemühte nette mitarbeiter;OBI Markt Wien Triester Str.
2021-08-17T13:12:11.070Z;5;;OBI Markt Wien Triester Str.
2021-08-17T12:43:04.465Z;5;tolle Auswahl;OBI Markt Wien Triester Str.
2021-08-17T11:35:18.070Z;4;;OBI Markt Wien Triester Str.
2021-08-16T23:52:32.682Z;5;;OBI Markt Wien Triester Str.
2021-08-16T15:50:28.326Z;5;;OBI Markt Wien Triester Str.
2021-08-15T05:01:50.535Z;4;??? ????? ??????;OBI Markt Wien Triester Str.
2021-08-14T20:28:21.568Z;5;;OBI Markt Wien Triester Str.
2021-08-14T05:53:26.412Z;5;;OBI Markt Wien Triester Str.
2021-08-14T05:41:32.158Z;4;Gute Beratung und Unterstützung, war sehr zufrieden.!;OBI Markt Wien Triester Str.
2021-08-13T20:17:21.333Z;3;;OBI Markt Wien Triester Str.
2021-08-13T16:46:05.963Z;5;;OBI Markt Wien Triester Str.
2021-08-13T16:04:11.017Z;3;;OBI Markt Wien Triester Str.
2021-08-13T06:19:30.541Z;5;;OBI Markt Wien Triester Str.
2021-08-13T04:39:43.508Z;3;;OBI Markt Wien Triester Str.
2021-08-12T22:33:16.992Z;5;;OBI Markt Wien Triester Str.
2021-08-12T13:52:18.413Z;5;;OBI Markt Wien Triester Str.
2021-08-12T06:56:58.367Z;5;"Sehr gute Auswahl und Online Anfrage zum Lagerstand
ca. zu 90% richtig ist eine Seltenheit!!!";OBI Markt Wien Triester Str.
2021-08-11T22:18:42.650Z;4;Großer und gut sortierte OBI Markt. Leider immer recht schwierig sich zurechtzufinden.;OBI Markt Wien Triester Str.
2021-08-11T17:36:36.372Z;5;;OBI Markt Wien Triester Str.
2021-08-11T17:06:03.436Z;5;;OBI Markt Wien Triester Str.
2021-08-11T10:12:23.892Z;1;"Tipp: Haltet Abstand von diesem Baumarkt.

Die Mitarbeitenden sind durch die Bank unhöflich und die Bereitschaft zu helfen ist kaum vorhanden. Freundliche Menschen sind in dieser Filiale eine Minderheit.

Ich hab eine Lackdose gekauft, die beim Vermischen nicht ordnungsgemäß verschlossen wurde. Zuhause war der komplette Lack im Rucksack verteilt, der Inhalt und der Rucksack beschädigt.
Beim Versuch den Inhalt des Rucksacks zu beanstanden und um einen teilweisen Schadensersatz zu bitten war kaum Kooperation vorhanden.
Da es definitiv die Schuld der Mitarbeitenden war ist das eine Frechheit. Nicht einmal eine Entschuldigung gab es, nur eine mies gelaunte Mitarbeiterin aus der Farbenabteilung die widerwillig die Filialleitung rief.

Ich werde in Zukunft Abstand von diesem Baumarkt nehmen, der Service und die Bereitschaft für Fehler einzustehen ist unter aller Kritik.";OBI Markt Wien Triester Str.
2021-08-11T09:39:14.089Z;5;;OBI Markt Wien Triester Str.
2021-08-10T23:08:19.442Z;5;Man findet fast alles;OBI Markt Wien Triester Str.
2021-08-10T14:34:26.860Z;5;;OBI Markt Wien Triester Str.
2021-08-10T10:56:28.876Z;5;Echt toll, einen riesige Gartenabteilung, sehr freundliches Personal;OBI Markt Wien Triester Str.
2021-08-10T10:55:19.120Z;4;;OBI Markt Wien Triester Str.
2021-08-10T08:35:52.716Z;5;SEHR FREUDLICH, VIEL AUSWAHL UND BEHILFLICH GEHE GERNE HIN;OBI Markt Wien Triester Str.
2021-08-09T17:12:14.665Z;5;A large center where you can find everything from home supplies;OBI Markt Wien Triester Str.
2021-08-08T18:21:51.630Z;4;;OBI Markt Wien Triester Str.
2021-08-08T13:55:33.399Z;4;;OBI Markt Wien Triester Str.
2021-08-08T08:32:55.472Z;4;Jobb mint a többi obi, kedvesek az emberek és segít?készek . Az egyetlen baj az hogy a fele dolog található csak meg.;OBI Markt Wien Triester Str.
2021-08-07T16:09:06.627Z;5;;OBI Markt Wien Triester Str.
2021-08-07T07:56:34.720Z;2;"Wennman weiß was man will ist man hier auch richtig.
Wenn es um Ersatzteile geht und Service benötigt wird - leider nicht.
Hamma nimma / Da müssen's zu den Obi gehn wo's des kauft ham.......
Obi ist nicht Obi / Groß heißt nicht Service
1100 ist nicht 1140
Favoriten ist anders, nur halt nicht besser....";OBI Markt Wien Triester Str.
2021-08-06T19:23:06.689Z;5;;OBI Markt Wien Triester Str.
2021-08-06T17:22:50.216Z;5;;OBI Markt Wien Triester Str.
2021-08-06T15:14:33.804Z;5;;OBI Markt Wien Triester Str.
2021-08-06T13:52:06.753Z;5;;OBI Markt Wien Triester Str.
2021-08-06T09:38:16.065Z;5;;OBI Markt Wien Triester Str.
2021-08-05T19:30:53.098Z;5;;OBI Markt Wien Triester Str.
2021-08-04T17:39:07.562Z;4;;OBI Markt Wien Triester Str.
2021-08-04T15:37:01.166Z;4;;OBI Markt Wien Triester Str.
2021-08-04T15:25:09.323Z;4;;OBI Markt Wien Triester Str.
2021-08-04T09:22:23.372Z;5;"Angenehm zum Einkaufen!!
Freundliches Personal!!!";OBI Markt Wien Triester Str.
2021-08-04T07:12:59.939Z;3;;OBI Markt Wien Triester Str.
2021-08-03T21:30:47.826Z;5;???? ???? ..??????? ?????? ?????? ??????? ..;OBI Markt Wien Triester Str.
2021-08-03T17:52:04.101Z;5;;OBI Markt Wien Triester Str.
2021-08-03T11:30:31.577Z;4;;OBI Markt Wien Triester Str.
2021-08-03T11:03:17.924Z;4;;OBI Markt Wien Triester Str.
2021-08-03T08:17:29.355Z;5;;OBI Markt Wien Triester Str.
2021-08-02T16:19:21.738Z;4;;OBI Markt Wien Triester Str.
2021-08-02T15:17:20.996Z;4;;OBI Markt Wien Triester Str.
2021-08-02T05:22:59.049Z;5;;OBI Markt Wien Triester Str.
2021-08-01T23:34:12.295Z;5;;OBI Markt Wien Triester Str.
2021-08-01T15:53:00.800Z;2;;OBI Markt Wien Triester Str.
2021-08-01T15:35:22.854Z;4;;OBI Markt Wien Triester Str.
2021-08-01T14:47:55.519Z;5;Top Qualität;OBI Markt Wien Triester Str.
2021-07-31T16:29:56.060Z;5;;OBI Markt Wien Triester Str.
2021-07-31T16:08:30.146Z;5;;OBI Markt Wien Triester Str.
2021-07-31T15:41:32.621Z;3;Baumarkt halt...;OBI Markt Wien Triester Str.
2021-07-31T15:08:20.561Z;5;Süper baumarkt;OBI Markt Wien Triester Str.
2021-07-30T15:06:24.318Z;5;???? ??? ??? ?? ?? ??????;OBI Markt Wien Triester Str.
2021-07-30T09:08:55.335Z;5;;OBI Markt Wien Triester Str.
2021-07-29T17:19:55.437Z;5;;OBI Markt Wien Triester Str.
2021-07-29T15:31:27.990Z;3;;OBI Markt Wien Triester Str.
2021-07-29T11:13:51.414Z;5;;OBI Markt Wien Triester Str.
2021-07-29T07:06:39.438Z;5;Super dienst;OBI Markt Wien Triester Str.
2021-07-28T13:42:44.670Z;4;;OBI Markt Wien Triester Str.
2021-07-28T10:28:13.838Z;5;Ich bin immer gerne hier.;OBI Markt Wien Triester Str.
2021-07-28T09:34:27.894Z;4;;OBI Markt Wien Triester Str.
2021-07-27T20:23:18.305Z;5;Hat sich zu meinem letzten Besuch, sehr positiv Verändert, kann man mit einem gutem Gefühl weiterempfehlen;OBI Markt Wien Triester Str.
2021-07-27T16:53:01.118Z;3;;OBI Markt Wien Triester Str.
2021-07-27T14:54:20.616Z;5;"Ich wurde heute von Herrn Pfeifer in der Gartenabteilung äußerst kompetent beraten und beim Kauf unterstützt.Er hat mir alles über Bewässerungssysteme erklärt u mir sogar meinen gebrauchten Computer
programmiert!  Ich bin sehr zufrieden.";OBI Markt Wien Triester Str.
2021-07-27T11:07:20.150Z;1;Einfach habe ich schlechte Erfahrungen gehabt. Die Mitarbeiterin bei der Kasse war ganz ungeduldig….hat mich sogar einen böse Blicke zugeworfen. Ein Stern ist schon zu viel.;OBI Markt Wien Triester Str.
2021-07-27T10:55:42.597Z;5;Ok;OBI Markt Wien Triester Str.
2021-07-26T19:48:55.938Z;5;;OBI Markt Wien Triester Str.
2021-07-26T18:35:40.662Z;3;;OBI Markt Wien Triester Str.
2021-07-26T15:54:50.498Z;4;;OBI Markt Wien Triester Str.
2021-07-26T10:31:02.753Z;1;Null Service;OBI Markt Wien Triester Str.
2021-07-25T15:24:53.773Z;5;;OBI Markt Wien Triester Str.
2021-07-25T14:42:22.379Z;4;;OBI Markt Wien Triester Str.
2021-07-25T00:38:47.999Z;4;Realmente é uma loja de materiais de construção onde tudo que for necessário para sua reforma é possível de se encontrar.;OBI Markt Wien Triester Str.
2021-07-23T16:12:56.696Z;5;;OBI Markt Wien Triester Str.
2021-07-23T14:10:01.057Z;5;;OBI Markt Wien Triester Str.
2021-07-22T05:01:48.795Z;3;;OBI Markt Wien Triester Str.
2021-07-21T19:51:09.072Z;3;Top Markt aber Service hat noch Potential?;OBI Markt Wien Triester Str.
2021-07-21T17:23:11.458Z;5;;OBI Markt Wien Triester Str.
2021-07-21T17:18:16.344Z;4;;OBI Markt Wien Triester Str.
2021-07-21T17:04:38.551Z;5;;OBI Markt Wien Triester Str.
2021-07-21T16:38:06.728Z;5;???????? ?????. ??????? ???????????? ???????.;OBI Markt Wien Triester Str.
2021-07-21T10:47:48.978Z;5;Alles was du brauchst;OBI Markt Wien Triester Str.
