likesCount;publishedAtDate;stars;text;title
34;2022-06-01T12:58:15.907Z;5;Auf der Suche nach dem besten D?ner bin ich inspiriert von Lukas, Holle und vielen weiteren Youtubern bei Ferhat gelandet. Ich musste nicht lange warten und war am bestellen. Ich habe Das D?ner Sandwich mit 180 Gramm Fleisch genommen. Die Mitarbeiter sind sehr gut aufeinander abgestimmt somit geht es schnell. Der D?ner ist kein Klassicher D?ner wie man in Kennt es ist bestes Rindfleisch das Knusprig gebraten wird und dann D?nn runtergeschnitten wird. Das Brot ist fluffig und lecker, man merkt das es selber gebacken wird. Die So?e ist eine dezente Joghurt So?e die gut dazu passt. F?r mich war es der beste D?ner bisher. Weit weg von billigem Hackd?ner. Schade das es sowas nicht in Deutschland gibt. Qualit?t und Preis ist 1a.;FERHAT D?NER
4;2022-06-01T10:15:56.632Z;5;12.Okt;FERHAT D?NER
2;2022-06-01T08:53:31.717Z;4;Sehr guter D?ner. Qualit?t und alles Drumherum eine Klasse f?r sich. Lediglich das Fleisch k?nnte etwas mehr w?rzung vertragen (pers?nliche Meinung);FERHAT D?NER
0;2022-06-01T08:06:48.173Z;5;;FERHAT D?NER
1;2022-05-31T19:39:25.327Z;5;Beste d?ner??;FERHAT D?NER
0;2022-05-31T13:33:52.758Z;5;;FERHAT D?NER
1;2022-05-31T05:48:37.062Z;2;Einfach nur ?berteuert. Der D?ner war lieblos zusammengeklatscht und schmeckte dementsprechend?;
;;;;
0;2022-05-30T23:39:26.517Z;5;Top top top empf?hle es jedem sehr lecker;FERHAT D?NER
0;2022-05-30T15:49:26.760Z;1;;FERHAT D?NER
0;2022-05-30T15:41:43.372Z;5;;FERHAT D?NER
0;2022-05-30T10:37:12.222Z;3;;FERHAT D?NER
3;2022-05-30T09:30:36.537Z;5;Besser geht nicht, von Fleisch bis Brot alles selbstgemacht.;
;;;;
1;2022-05-29T23:26:15.121Z;5;Hype eigentlich wirklich gerechtfertigt;FERHAT D?NER
0;2022-05-29T17:18:35.445Z;3;;FERHAT D?NER
2;2022-05-29T16:30:57.543Z;5;Bester D?ner ever !!!! Sehr gute Fleischqualit?t, frisch gebackenes Brot. Spie? wird mit Holz befeuert.;FERHAT D?NER
1;2022-05-29T14:18:24.311Z;5;Einer der besten D?ner in Wien. Top Fleischqualit?t;FERHAT D?NER
0;2022-05-28T22:34:50.404Z;3;Fein geschnittenes, genau richtig gebratenes Fleisch, knackiges Brot jedoch insgesamt leider mit ausbleibendem Wow-Effekt, sprich ohne besonderen Geschmack, der einen Hype rechtfertigen w?rde.;
;;;;
;;;;
;;;;
;;;;
4;2022-05-28T18:48:06.869Z;5;The best Doner Restaurant in Austria not only in vienna ?????;
;;;;
8;2022-05-28T14:19:20.650Z;1;Das Essen an sich ist schon stark und hebt sich von anderen D?nern ab. Der D?ner ist daf?r aber auch sehr sehr teuer und die Mitarbeiter, die nicht wussten, dass ich t?rkisch verstehe sehr unfreundlich. Was da ?ber die Kunden geredet wurde ist sehr frech.;FERHAT D?NER
2;2022-05-28T11:35:28.369Z;5;Ich frag mich jedesmal: Zahlt es sich wirklich aus f?r einen D?ner von Ferhat 30-40min in Schlange zu stehen? Und jedesmal lautet die Antwort JA!;FERHAT D?NER
2;2022-05-28T10:44:40.621Z;5;Supper;FERHAT D?NER
0;2022-05-28T09:27:21.868Z;5;;FERHAT D?NER
5;2022-05-28T06:50:19.316Z;5;"Bin aus Deutschland hier. Hab mich total vom YouTube Hype anstecken lassen und ging mit der Erwartungshaltung dort etwas bestellen ""so gut wie mir Bock darauf gemacht wurde, kann es einfach nicht sein""... Oida lag ich falsch! Das ganze Erlebnis ist der Hammer, jede Sekunde Schlange stehen lohnt sich. Bin ziemlich D?ner-Vernarrt und habe wirklich viele unterschiedliche D?ner in meinem Leben probiert. Aber das hier war richtig besonderes. Am meisten beeindruckt hat mich das absolut geniale Br?tchen (das nach au?en hin wirklich langweilig ausschaut ... Aber bist du deppert ist das gut!) Und das Fleisch mit diesem minimal leicht rauchigem Aroma. Wahnsinnig! Volle Punktzahl, ab sofort ein Muss wenn ich Mal wieder in Wien bin. Danke YouTube Algorithmus dass du mir so etwas tolles in mein Leben gebracht hast :)";
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2022-05-27T19:17:02.647Z;5;;FERHAT D?NER
2;2022-05-27T19:16:55.865Z;5;Phantastisch!;FERHAT D?NER
8;2022-05-27T18:18:12.228Z;1;Als ich gerade das D?ner im Colombusplatz entpackt habe, war ich sehr entt?uschend. die Qualit?t der Fleisch war ok. Aber zu wenig Salat und kaum Jogurtsauce. Ich wollte eigentlich sofort dort essen. Aber die Mitarbeiter haben mir das D?ner ohne Fragen einfach eingepackt gegeben. Ich habe eine Stunde aus dieses D?ner gewartet und f?hle ich mich am Ende einfach verarscht.;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
10;2022-05-27T15:07:32.795Z;3;Kurz gesagt:;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2022-05-27T13:04:54.138Z;5;;FERHAT D?NER
2;2022-05-27T12:41:40.519Z;5;Einfach ein Gedicht. Am besten ohne So?en essen um den lieblichen Fleischgeschmack bestens zu erleben.;FERHAT D?NER
0;2022-05-27T09:21:17.765Z;4;;FERHAT D?NER
0;2022-05-27T06:45:27.040Z;5;Sehr lecker, hat mit dem klassischen D?ner nicht mehr viel am Hut weil er Qualitativ und geschmacklich dem schon weit ?berlegen ist;FERHAT D?NER
1;2022-05-26T18:39:52.510Z;5;Bester D?ner;FERHAT D?NER
0;2022-05-26T18:27:47.938Z;5;;FERHAT D?NER
0;2022-05-26T18:27:47.029Z;5;;FERHAT D?NER
1;2022-05-26T18:15:28.003Z;5;Bester D?ner auf dieser Welt;
;;;;
;;;;
;;;;
;;;;
1;2022-05-26T16:19:19.855Z;5;Einfach BESTER D?NER DER WELT!!!;FERHAT D?NER
0;2022-05-26T13:47:56.611Z;5;;FERHAT D?NER
1;2022-05-26T05:17:42.584Z;5;Excellent;FERHAT D?NER
0;2022-05-25T22:10:00.588Z;5;;FERHAT D?NER
7;2022-05-25T18:57:43.161Z;4;Wegen dem Hype war eine mega lange Schlange, allerdings war sogar eine Mitarbeiterin mit gratis Himbeerwasser f?r die Wartenden unterwegs. Der D?ner war mit gutem Fleisch, solider Sauce und eine gutem Salat und Rotkrautmix. Die minimalistische Karte finde ich au?erdem sehr ansprechend. Alles in allem ein guter D?ner aber nicht umwerfend.;FERHAT D?NER
0;2022-05-25T18:24:14.899Z;5;Sehr guter Kebap, kann aber zu langen Wartezeiten kommen;FERHAT D?NER
1;2022-05-25T17:03:35.118Z;4;Still confused about how to rate this place ! The whole service is great but the idea of no sauce at all kinda left me questioning the taste but to be fair the bread vegetables and meat are top quality food;FERHAT D?NER
0;2022-05-25T15:13:23.117Z;4;Avrupa standartlar?nin ?st?nde;FERHAT D?NER
0;2022-05-25T14:16:11.310Z;5;;FERHAT D?NER
3;2022-05-25T14:12:11.260Z;5;?ber die Qualit?t brauche ich wohl keine Worte mehr zu verlieren.;
;;;;
2;2022-05-25T07:24:06.012Z;5;The waiting line is long, meaning its delicious. Waited over 15 minutes under the rain until it was my turn. Plan to visit Vienna, plan to eat at Ferhat?s as well.;FERHAT D?NER
0;2022-05-24T20:41:14.033Z;4;Das Fleisch hier ist sehr zu empfehlen. Saftig mit leicht rauchiger Note.Nicht ?berfettet. Frischer salat. Preis- Leistungsverh?ltnis passt. Leider leidet die  Qualit?t etwas unter dem hohen durchlauf. Der D?ner k?hlt schnell ab. Das k?nnte evtl. durch vorgew?rmtes Brot etwas verz?gert werden.;FERHAT D?NER
1;2022-05-24T17:16:43.040Z;3;Vor ein paar Wochen gegessen und genossen. Leider heute bin ich etwas entt?uscht. Statt Kopfsalat auf geschmackloser Eisbergsalat umgestiegen und die G?ste wurden schnell und lieblos abgefertigt. F?r 5,60? kann man etwas mehr Qualit?t von der Beilagen erwarten. Ich hoffe auf Besserung.;FERHAT D?NER
0;2022-05-24T15:34:16.440Z;4;;FERHAT D?NER
2;2022-05-24T11:45:24.450Z;5;Man muss zwar einige Zeit warten. Es zahlt sich definitiv aus.;FERHAT D?NER
1;2022-05-24T05:40:05.133Z;4;If you are expecting a traditional kebab it is kind of disappointing but if you think it more as a sandwich it's really good. The flavor of the meat is really tasty. However, i do feel it's s little more expensive than what I expected. And one important detail to know before going JUST CASH;FERHAT D?NER
1;2022-05-23T21:36:17.451Z;5;Ein sehr leckerer D?ner! Das Personal ist freundlich. Es gibt nur eine Fleischsorte (Rind), daf?r wird dies vor Holzkohle gebraten.;FERHAT D?NER
2;2022-05-23T19:16:38.521Z;5;Top;FERHAT D?NER
3;2022-05-23T17:11:32.072Z;1;Die eine Stunde Wartezeit hat sich leider f?r mich nicht gelohnt??Ich habe mir das leckerer vorgestellt. Ich habe nur das Brot rausgeschmeckt?????;FERHAT D?NER
0;2022-05-23T15:39:04.912Z;5;;FERHAT D?NER
3;2022-05-23T13:38:58.749Z;4;Das D?ner ?Sandwich? ist sehr teuer?;
;;;;
;;;;
2;2022-05-23T13:35:23.637Z;4;Super Sache. Fleisch und Brot sind exzellent 10/10. Salat ist knackig und frisch und der D?ner schmeckt echt echt gut. Jedoch fehlt mir die Saucenvielfalt und Menge. An manchen Stellen wurde es dann leider trocken. Es hat sich aber zu 100% gelohnt. Ich gehe ges?ttigt und mit einem breiten L?cheln wieder nachhause.;FERHAT D?NER
1;2022-05-23T06:29:35.359Z;5;Alles top...leider muss man aber mit Wartezeit rechnen.;FERHAT D?NER
0;2022-05-22T08:02:36.568Z;3;;FERHAT D?NER
0;2022-05-22T04:49:43.693Z;5;;FERHAT D?NER
3;2022-05-22T02:34:14.728Z;2;Hype nicht gerechtfertigt.;
;;;;
0;2022-05-21T18:07:03.229Z;5;;FERHAT D?NER
2;2022-05-21T15:31:11.090Z;1;Don't take card....;FERHAT D?NER
0;2022-05-21T14:57:30.301Z;5;;FERHAT D?NER
0;2022-05-21T14:01:59.554Z;3;Sehr guter D?ner, zumindst das Fleisch ist Klasse, der Rest durchschnittlich. Anstellen lohnt sich nicht, au?er ihr kommt vormittags, da ist weniger los.;FERHAT D?NER
0;2022-05-21T11:37:37.949Z;4;Geschmacklich kann man aus meiner Sicht am D?ner nichts aussetzen. Saftiges, knuspriges Rindfleisch (aus ?sterreich), gegrillt mit einem Holzgrill. Gen?gend Salat, lecker So?e und leicht scharf.;
;;;;
;;;;
;;;;
;;;;
0;2022-05-20T22:09:12.923Z;4;;FERHAT D?NER
1;2022-05-20T21:36:08.686Z;4;Non il solito kepap,direi ottima carne;FERHAT D?NER
1;2022-05-20T18:18:01.170Z;4;Sehr leckere Kebab , mit Abstand eins der besten was Qualit?t betrifft, leider wartet mal mehr als 45 min bis man dran kommt ?;FERHAT D?NER
0;2022-05-20T13:18:23.631Z;5;F?r D?nerfans ein Muss! (Wer nicht oft bzw gerne Fleisch isst, eher nicht);
;;;;
0;2022-05-20T11:04:40.885Z;5;;FERHAT D?NER
0;2022-05-20T06:08:24.484Z;3;;FERHAT D?NER
0;2022-05-19T21:06:07.261Z;5;;FERHAT D?NER
0;2022-05-19T18:47:19.918Z;5;;FERHAT D?NER
1;2022-05-19T17:48:04.540Z;5;Sehr sehr lecker. Das Fleisch ist sch?n saftig. Das Brot sehr knusprig. Sehr viel Sauce drinnen und gen?gend Salat, Tomaten etc.;FERHAT D?NER
0;2022-05-19T16:08:20.743Z;2;NIE WIEDER ESSE ICH HIER EIN D?NER. JEDER REDET VON QUALIT?T UND DENN GESCHMACK ABER MEINER MEINUNG IST ES EINE 2 VON 5 STERNE. DAS BROT IST SEHR KLEIN F?R 180GR FLEISCH UND DAZU NOCH GEM?SE USW. BEVOR ICH REIN BEI?E F?LLT DIE H?LFTE RUNTER.;FERHAT D?NER
2;2022-05-19T08:57:17.225Z;5;Doner different than others;FERHAT D?NER
0;2022-05-19T07:16:31.924Z;5;;FERHAT D?NER
3;2022-05-18T21:24:59.337Z;2;War im Prinzip entt?uscht?Ich habe in meinem gesamten Leben schon einige D?ner verzehrt und dieser f?llt eindeutig ins unterste Drittel. Daf?r wie der D?ner angepriesen wird bekommt man f?r 8,50? lediglich ein Fleischsandwich mit lascher Joghurtsauce. Komme leider nicht mehr - Schade drum.;
;;;;
;;;;
1;2022-05-18T21:20:40.669Z;1;Hallo,;
;;;;
9;2022-05-18T21:14:27.404Z;2;D?ner war eine absolute Entt?uschung, bin mit hohen Erwartungen angereist, die nicht ann?hernd erf?llt wurden! Brot schmeckt wie eine Clever-Semmel, Fleisch geschmacklos und Gem?se ist v?llig untergegangen. Von der nicht anwesenden, w?ssrigen So?e m?cht ich erst gar nicht anfangen. Zusammengefasst ein hoffnungslos ?berteuertes Fleisch-Sandwich, werde nicht wieder kommen!;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
1;2022-05-18T19:04:32.888Z;5;;FERHAT D?NER
3;2022-05-18T16:27:33.056Z;5;Bester D?ner schade, dass es in Deutschland keinen gibt. D?r?m fand ich pers?nlich besser als den Fladen. Qualit?t die ?berzeugt??;FERHAT D?NER
3;2022-05-18T12:25:19.623Z;5;Super kebab polecam;FERHAT D?NER
2;2022-05-18T07:40:41.614Z;4;Epic place! Everything is cooked in front of you on the FIREPLACE! Which is epic! Amazing flavor!  The big downside is the waiting time! There is always a big line. I came on Saturday afternoon, had to wait over a hour for a kebab! Insane ! Price is high but the meat is local, bio, rind.. etc!;FERHAT D?NER
4;2022-05-17T22:15:07.501Z;5;Best beef durum with wrap made on spot. Delicious!;FERHAT D?NER
2;2022-05-17T20:33:28.045Z;5;Richtig gut ??;FERHAT D?NER
1;2022-05-17T15:46:09.460Z;1;Katastrofe !;FERHAT D?NER
2;2022-05-17T12:14:27.899Z;5;Schmeckt sehr gut!;FERHAT D?NER
0;2022-05-17T07:11:09.788Z;5;;FERHAT D?NER
0;2022-05-17T06:46:10.828Z;5;;FERHAT D?NER
0;2022-05-16T13:00:04.544Z;5;;FERHAT D?NER
3;2022-05-16T12:11:05.422Z;5;F?r mich, bester D?ner ?sterreichs!;FERHAT D?NER
0;2022-05-16T11:45:02.987Z;5;;FERHAT D?NER
0;2022-05-16T10:19:39.832Z;3;;FERHAT D?NER
0;2022-05-15T12:56:35.253Z;5;;FERHAT D?NER
1;2022-05-14T21:35:52.920Z;5;;FERHAT D?NER
0;2022-05-14T21:04:21.849Z;5;;FERHAT D?NER
0;2022-05-14T20:38:13.708Z;5;;FERHAT D?NER
3;2022-05-14T17:42:26.441Z;5;Fleisch krank gut schmilzt im Mund Gem?se Brot sehr passend;FERHAT D?NER
0;2022-05-14T12:07:31.505Z;4;;FERHAT D?NER
3;2022-05-14T05:23:17.313Z;5;Labai skan?s kebabai. Verta palaukti ril?je.;FERHAT D?NER
3;2022-05-14T02:48:05.988Z;5;Bester Kebab was ich kenne! ich war schon Kunde im 2o ten!aber Qualit?t ist noch mal gestiegen.!nur zum empfehlen und die Schlange davor sollte einen nicht abschrecken!es dauerd h?chstens 25minuten.und das warten lohnt sich wirklich!!;FERHAT D?NER
3;2022-05-14T00:34:10.245Z;5;Top. Hab bis jetzt noch keinen besseren D?ner gegessen.;FERHAT D?NER
2;2022-05-13T19:48:25.614Z;5;Topppppppp;FERHAT D?NER
3;2022-05-13T15:59:26.509Z;5;Best kebab ever. The time waiting is always worth it.;FERHAT D?NER
3;2022-05-13T15:35:00.227Z;5;Sehr sehr lecker;FERHAT D?NER
2;2022-05-13T14:56:22.351Z;5;Bester Kebab in Wien! Sehr freundliche Mitarbeiter. Sehr lecker und frisch Kebab.;FERHAT D?NER
0;2022-05-13T12:08:46.813Z;5;;FERHAT D?NER
0;2022-05-13T12:05:48.147Z;3;?????? ?? ??????? ? ???? ?????? ?????? ?? ?????;FERHAT D?NER
2;2022-05-12T18:56:01.284Z;5;Einfach super. ????????????;FERHAT D?NER
0;2022-05-12T17:38:05.867Z;5;;FERHAT D?NER
0;2022-05-12T11:37:31.419Z;3;Firstly I want to mention that the ayran i purchased here tasted like water, 0 sult, liquide like water! i thought it was not shaken well but no, it is just white water. maybe it was some kind of a bad batch, but this place should be able to have at least good ayran at ?1.80 price. I guess I had higher expectations than what I have encountered here. The d?ner here tastes okay, I would not call it exceptional in terms of taste as I've had better in Vienna. They do use sauce contrary to what I have read but that too is nothing special as far as tastes go. Overall, it is not bad, provided that they have good quality meat. I didn't like the bread.;FERHAT D?NER
3;2022-05-12T11:16:55.984Z;5;Super delicious, worth try ??;FERHAT D?NER
2;2022-05-12T09:09:51.069Z;5;Nice;FERHAT D?NER
2;2022-05-12T06:44:17.666Z;5;Mega.;FERHAT D?NER
3;2022-05-11T22:14:56.112Z;5;Bester D?ner in Wien und vielleicht sogar in der EU!;FERHAT D?NER
0;2022-05-11T19:49:38.443Z;5;;FERHAT D?NER
2;2022-05-11T11:54:08.452Z;5;Super;FERHAT D?NER
0;2022-05-11T10:51:25.115Z;3;Lezzeti ?ok iyi ama 1,5 saat s?ra bekledikten sonra;
;;;;
;;;;
2;2022-05-11T06:51:49.480Z;5;S?per kalite ve lezzetin adresi;FERHAT D?NER
2;2022-05-10T21:06:45.190Z;5;Bester D?ner, stimmt, aber auch l?ngste Schlange mit langer Wartezeit!;FERHAT D?NER
0;2022-05-10T19:24:11.467Z;1;;FERHAT D?NER
0;2022-05-10T15:33:05.496Z;4;Gutes Halal Fleisch. Man kommt bei der Menschenschlange relativ schnell zu seinen D?ner. Leider war das Essen kalt;FERHAT D?NER
0;2022-05-10T14:23:54.450Z;5;;FERHAT D?NER
0;2022-05-10T11:30:59.865Z;5;;FERHAT D?NER
0;2022-05-10T09:43:20.930Z;5;;FERHAT D?NER
0;2022-05-09T23:09:35.670Z;5;;FERHAT D?NER
1;2022-05-09T21:34:06.840Z;4;Lezzetli d?neri var, odun ate?in de pi?iriliyor. 4.80 euro sandvi? ekme?i kendileri yap?yor ?ok kezzetli yaln?z  20 dk. Civarinda sira bekleniyor, tavsiye edilir.;FERHAT D?NER
4;2022-05-09T19:14:17.168Z;5;Einmaliges Kebap Erlebnis;FERHAT D?NER
2;2022-05-09T18:49:53.427Z;5;Sehr lecker????, definitiv weiter zu empfehlen!;FERHAT D?NER
1;2022-05-09T17:21:31.908Z;5;??? ???????? ???? ??? ????? ????????. ???? ??? ????? ? ???????;FERHAT D?NER
0;2022-05-08T22:18:07.698Z;4;;FERHAT D?NER
1;2022-05-08T19:09:56.150Z;4;Der D?ner war gut, aber ich w?rde mir w?nschen, dass H?hnerfleisch angeboten wird und die M?glichkeit, mit Karte zu zahlen.;FERHAT D?NER
0;2022-05-08T17:10:04.281Z;4;;FERHAT D?NER
7;2022-05-08T15:33:25.296Z;4;Es wird alles frisch vor Ort gemacht. Mir pers?nlich hat es im D?r?mbrot besser geschmeckt als im?D?nerbrot. Mich hat ?berrascht, dass sie sogar das?D?rumbrot?vor deinen Augen auf?ner?Art?sa? ?ber Holz zubereiten. Nur mit dem, was man bei uns als D?ner kennt, hat es nicht viel zu tun. Schmeckt durch das verwendete Fleisch eher nach?nem?Steak-Sandwich als nach einem D?ner. Was dem Geschmack aber im generellen nat?rlich keinen Abbruch tut.?Ne?knappe Stunde Wartezeit ist schon heftig.;FERHAT D?NER
0;2022-05-08T12:20:50.719Z;4;;FERHAT D?NER
4;2022-05-08T07:43:02.489Z;5;The best in town !!;
;;;;
0;2022-05-08T07:41:20.022Z;5;;FERHAT D?NER
0;2022-05-08T06:57:04.578Z;5;;FERHAT D?NER
0;2022-05-07T20:30:10.740Z;5;Der beste D?ner der Welt? Vielleicht;
;;;;
;;;;
;;;;
0;2022-05-07T20:17:49.386Z;3;;FERHAT D?NER
1;2022-05-07T18:44:50.198Z;5;??????;FERHAT D?NER
11;2022-05-07T17:45:58.589Z;1;I was in Vienna with friends about ten days ago and unfortunately I'm going to have to give Ferhat Doner a negative review. We went to the restaurant, after reading many positive reviews, around 7pm to dine and we found ourselves last behind a long queue (but considering we were on vacation, we wouldn't have had any problem waiting);
0;2022-05-07T16:20:35.178Z;5;;FERHAT D?NER
0;2022-05-07T15:24:01.659Z;1;;FERHAT D?NER
1;2022-05-07T09:57:32.321Z;5;Top !;FERHAT D?NER
0;2022-05-07T07:03:11.300Z;5;;FERHAT D?NER
3;2022-05-06T19:28:24.346Z;5;Danke war sehr sehr gut!! Das lange warten hat sich definitiv ausgezahlt!!;FERHAT D?NER
0;2022-05-06T18:09:42.726Z;3;viyana standartlar? i?in iyi ama genel olarak ?yle ?ok g?zel de?il. T?rkiye'deki yaprak d?nerleri yiyen insan buraya tekrar gidiyim diye d???nmez ama viyanada ya??yorsan?z en iyilerinden;FERHAT D?NER
0;2022-05-06T15:59:30.280Z;3;F?r 30 Minuten warten bin etwas entt?uscht. Ja er schmeckt gut, so gut aber wieder auch nicht, es ist am Ende des Tages Geschmackssache. Ziehe daher einen Stern f?r Preisleistung und Wartezeit ab...;FERHAT D?NER
0;2022-05-06T15:02:04.014Z;5;;FERHAT D?NER
0;2022-05-06T12:28:00.357Z;5;;FERHAT D?NER
2;2022-05-06T09:33:54.972Z;5;Sehr freundlich und das Essen ist vorz?glich,  zum weiterempfehlen.;FERHAT D?NER
2;2022-05-06T02:26:55.682Z;5;Au?ergew?hnlicher Geschmack vom Fleisch, wahrscheinlich durch die Holzkohle, nicht vergleichbar mit durchschnittlichem D?ner Fleisch. Das Brot ist knusprig und weich zugleich. Ansonsten sehr frische Zutaten, ich w?rde empfehlen ohne Sauce zu bestellen, damit der volle Fleisch Geschmack zum Vorschein kommt. Preis ist f?r diese Qualit?t absolut in Ordnung.;
;;;;
1;2022-05-05T22:26:12.519Z;1;Unhygienische Bedingungen.;
;;;;
0;2022-05-05T18:54:43.650Z;5;;FERHAT D?NER
7;2022-05-05T14:43:14.098Z;2;Wir waren 2 Mal da, erstmal gegen Mittag, und sind wegen der langen Schlange um etwa 16.30 zur?ck gekommen. Leider hat sich nichts ge?ndert. Die Wartezeit waren fast 90 Minuten!!;
;;;;
;;;;
;;;;
;;;;
0;2022-05-05T14:35:37.536Z;5;;FERHAT D?NER
1;2022-05-05T12:48:20.897Z;4;Samstags wartet man eine Stunde locker. Sie haben warme Tee verteilt Gott sie dank ?? Schmeckt super.;FERHAT D?NER
1;2022-05-05T11:27:05.443Z;5;Super Fleisch;
;;;;
;;;;
;;;;
1;2022-05-05T11:12:52.195Z;4;Respekt an alle Arbeiter dort!;
;;;;
;;;;
;;;;
;;;;
;;;;
2;2022-05-05T06:30:18.974Z;5;Best kebab I?ve ever eat I swear!!!!????????;FERHAT D?NER
0;2022-05-05T06:17:10.707Z;5;;FERHAT D?NER
2;2022-05-05T05:31:42.586Z;5;D?ner im klassischen alten style! Das fleisch wird mit holz angefeuert! Brot selbst gemacht naja hier passt alles danke ferhat f?r deine m?he;FERHAT D?NER
2;2022-05-05T04:51:57.755Z;5;....top D?ner ?? und ohne zu ?bertrieben einer der besten den ich je gegessen habe. Man schmeckt dass frische raus....hab in Berlin auch schon viele gegessen aber diesen frische Geschmack gibt's nur bei ferhat. ....Respekt! Nur zum weiterempfehlen. Danke f?r diese M?he;FERHAT D?NER
2;2022-05-04T18:01:45.203Z;5;everything delicious at this location;FERHAT D?NER
3;2022-05-04T13:40:46.108Z;5;??? ???? ?? ???? ? ????? ???? ?? ??? ? ???????? ??? ????? ?? ??????? .;FERHAT D?NER
2;2022-05-04T12:22:02.647Z;1;Nur hype;FERHAT D?NER
0;2022-05-04T09:07:09.357Z;3;Totaaaal overhyped. Ca halbevstd wartezeit. Preisleistungsverh?ltnis 0;FERHAT D?NER
1;2022-05-04T08:14:31.207Z;5;Sehr gute Qualit?t;FERHAT D?NER
0;2022-05-04T08:10:49.149Z;5;;FERHAT D?NER
1;2022-05-03T19:33:33.382Z;3;Ein etwas besserer D?ner, f?r den ich ?ber eine Stunde gewartet habe. Der Hype um den Laden ist nicht gerechtfertigt.;FERHAT D?NER
2;2022-05-03T19:27:27.514Z;5;"Doner as it used to be ""back then"". Queue times of half an hour is absolutely worth the best doner in town, maybe even the best doner in Europe.";FERHAT D?NER
0;2022-05-03T18:28:59.980Z;5;Hat gut geschmeckt, jedoch die 30min Wartezeit definitiv nicht wert und mit fast 6? f?r ein D?nner etwas ?berteuert.;FERHAT D?NER
3;2022-05-03T17:40:38.979Z;5;Hammer! Man muss sich drauf einstellen, das man dort auch mal l?nger als 30 min wartet. Es lohnt sich aber.;
;;;;
;;;;
4;2022-05-03T16:07:49.725Z;5;v?born? kebab, v?etko si vyr?baj? sami, pripravte sa v?ak na to, ?e hlavne vo ve?ern?ch hodin?ch si m??te po?ka? dlh?ie,;FERHAT D?NER
